description;historicVolatolity;implicitVolatility;createdAt
GFGC1033OC;0.110048;0.000638519;9/21/2023 11:50
GFGC1033OC;0.110051;0.00101634;9/21/2023 11:57
GFGC1033OC;0.110069;0.00100852;9/21/2023 11:58
GFGC1033OC;0.110072;0.00101044;9/21/2023 12:00
GFGC1033OC;0.110399;0.00101665;9/21/2023 12:04
GFGC1033OC;0.110822;0.000988949;9/21/2023 12:06
GFGC1033OC;0.111063;0.00101577;9/21/2023 12:08
GFGC1033OC;0.111335;0.00100004;9/21/2023 12:12
GFGC1033OC;0.111335;0.00103057;9/21/2023 12:14
GFGC1033OC;0.111319;0.00102639;9/21/2023 12:16
GFGC1033OC;0.111591;0.00103559;9/21/2023 12:25
GFGC1033OC;0.11192;0.000998206;9/21/2023 12:30
GFGC1033OC;0.112147;0.00101592;9/21/2023 12:36
GFGC1033OC;0.11213;0.000991422;9/21/2023 12:37
GFGC1033OC;0.112155;0.000979799;9/21/2023 12:45
GFGC1033OC;0.112143;0.000969258;9/21/2023 12:47
GFGC1033OC;0.112138;0.000965403;9/21/2023 12:48
GFGC1033OC;0.112149;0.000964921;9/21/2023 12:54
GFGC1033OC;0.112572;0.00096748;9/21/2023 12:57
GFGC1033OC;0.112563;0.000986376;9/21/2023 12:58
GFGC1033OC;0.112569;0.000982277;9/21/2023 12:59
GFGC1033OC;0.112569;0.000986375;9/21/2023 13:02
GFGC1033OC;0.112536;0.000982795;9/21/2023 13:03
GFGC1033OC;0.112531;0.000979409;9/21/2023 13:04
GFGC1033OC;0.112531;0.000984484;9/21/2023 13:08
GFGC1033OC;0.112537;0.000989304;9/21/2023 13:11
GFGC1033OC;0.112537;0.000996613;9/21/2023 13:12
GFGC1033OC;0.11254;0.00100005;9/21/2023 13:15
GFGC1033OC;0.112283;0.00101299;9/21/2023 13:17
GFGC1033OC;0.112282;0.00101555;9/21/2023 13:18
GFGC1033OC;0.112282;0.00101667;9/21/2023 13:19
GFGC1033OC;0.112281;0.00101797;9/21/2023 13:20
GFGC1033OC;0.112296;0.00101675;9/21/2023 13:21
GFGC1033OC;0.103847;0.00103238;9/21/2023 13:22
GFGC1033OC;0.103799;0.00101472;9/21/2023 13:28
GFGC1033OC;0.1038;0.00101486;9/21/2023 13:30
GFGC1033OC;0.103801;0.00103446;9/21/2023 13:33
GFGC1033OC;0.0929065;0.000644026;9/21/2023 13:42
GFGC1033OC;0.0786155;0.000644956;9/21/2023 13:43
GFGC1033OC;0.0786093;0.000635627;9/21/2023 13:44
GFGC1033OC;0.078489;0.00103925;9/21/2023 13:45
GFGC1033OC;0.0616457;0.000639284;9/21/2023 13:47
GFGC1033OC;0.0366448;0.000640619;9/21/2023 13:49
GFGC1033OC;0.0366441;0.000639508;9/21/2023 13:50
GFGC1033OC;0.0365999;0.00103839;9/21/2023 13:59
GFGC1033OC;0.0365048;0.00103605;9/21/2023 14:00
GFGC1033OC;0.0365065;0.000635684;9/21/2023 14:01
GFGC1033OC;0.0365406;0.000656351;9/21/2023 14:06
GFGC1033OC;0.0365386;0.000693703;9/21/2023 14:08
GFGC1033OC;0.0336184;0.00068175;9/21/2023 14:10
GFGC1033OC;0.0291028;0.000670356;9/21/2023 14:12
GFGC1033OC;0.0256914;0.000667794;9/21/2023 14:13
GFGC1033OC;0.0256905;0.000664531;9/21/2023 14:15
GFGC1033OC;0.0255725;0.000670643;9/21/2023 14:19
GFGC1033OC;0.0256144;0.000671528;9/21/2023 14:20
GFGC1033OC;0.0256147;0.000646269;9/21/2023 14:24
GFGC1033OC;0.0255577;0.000647489;9/21/2023 14:29
GFGC1033OC;0.0255674;0.000644126;9/21/2023 14:36
GFGC1033OC;0.0255668;0.000634885;9/21/2023 14:39
GFGC1033OC;0.0255465;0.00103751;9/21/2023 14:41
GFGC1033OC;0.0254824;0.00103168;9/21/2023 14:42
GFGC1033OC;0.025457;0.00103778;9/21/2023 14:44
GFGC1033OC;0.025399;0.00103838;9/21/2023 14:45
GFGC1033OC;0.0253967;0.00104107;9/21/2023 14:49
GFGC1033OC;0.0237341;0.00103942;9/21/2023 14:59
GFGC1033OC;0.0218294;0.00103619;9/21/2023 15:04
GFGC1033OC;0.0204478;0.00103765;9/21/2023 15:07
GFGC1033OC;0.0191203;0.00103925;9/21/2023 15:17
GFGC1033OC;0.019174;0.00103701;9/21/2023 15:19
GFGC1033OC;0.0191603;0.00102679;9/21/2023 15:22
GFGC1033OC;0.0172602;0.00102501;9/21/2023 15:29
GFGC1033OC;0.0152547;0.00102679;9/21/2023 15:30
GFGC1033OC;0.0124291;0.0010189;9/21/2023 15:32
GFGC1033OC;0.0124956;0.000997031;9/21/2023 16:11
GFGC1033OC;0.0121111;0.00099279;9/21/2023 16:19
GFGC1033OC;0.0120433;0.000996195;9/21/2023 16:26
GFGC1033OC;0.0120433;0.00100369;9/21/2023 16:44
GFGC1033OC;0.0120156;0.00100308;9/21/2023 16:46
GFGC1033OC;0.00764726;0.000995766;9/21/2023 16:52
GFGC1033OC;0.0077861;0.00100712;9/21/2023 16:54
GFGC1033OC;0.00749597;0.0010112;9/21/2023 16:56
GFGC1033OC;0.00759303;0.00101494;9/21/2023 16:57
GFGC1033OC;0.0463425;0.00133522;9/22/2023 10:46
GFGC1033OC;0.0463466;0.321415;9/22/2023 11:01
GFGC1033OC;0.046349;0.00176169;9/22/2023 11:07
GFGC1033OC;0.046351;0.00220578;9/22/2023 11:09
GFGC1033OC;0.046355;0.00290169;9/22/2023 11:10
GFGC1033OC;0.04636;0.00292959;9/22/2023 11:13
GFGC1033OC;0.0463639;0.441973;9/22/2023 11:17
GFGC1033OC;0.0652976;0.533048;9/22/2023 11:18
GFGC1033OC;0.0653005;0.000656274;9/22/2023 11:19
GFGC1033OC;0.0653051;0.000662627;9/22/2023 11:21
GFGC1033OC;0.065317;0.000663366;9/22/2023 11:24
GFGC1033OC;0.0653164;0.00065807;9/22/2023 11:26
GFGC1033OC;0.0653153;0.000657554;9/22/2023 11:27
GFGC1033OC;0.0653181;0.00065531;9/22/2023 11:29
GFGC1033OC;0.0791812;0.000653948;9/22/2023 11:30
GFGC1033OC;0.0791203;0.579791;9/22/2023 11:37
GFGC1033OC;0.0790628;0.603678;9/22/2023 11:45
GFGC1033OC;0.0790599;0.56143;9/22/2023 11:56
GFGC1033OC;0.0790599;0.621741;9/22/2023 12:03
GFGC1033OC;0.0911729;0.603349;9/22/2023 12:06
GFGC1033OC;0.0911728;0.000648519;9/22/2023 12:08
GFGC1033OC;0.0911729;0.000645125;9/22/2023 12:10
GFGC1033OC;0.0911728;0.000644686;9/22/2023 12:12
GFGC1033OC;0.0911729;0.00064072;9/22/2023 12:19
GFGC1033OC;0.0911729;0.000641864;9/22/2023 12:24
GFGC1033OC;0.0911658;0.000642924;9/22/2023 12:25
GFGC1033OC;0.0911655;0.000645814;9/22/2023 12:26
GFGC1033OC;0.0911651;0.000645251;9/22/2023 12:28
GFGC1033OC;0.0911651;0.000641851;9/22/2023 12:29
GFGC1033OC;0.0911648;0.000647505;9/22/2023 12:31
GFGC1033OC;0.0911648;0.000648619;9/22/2023 12:35
GFGC1033OC;0.0911403;0.000645251;9/22/2023 12:40
GFGC1033OC;0.0911315;0.000643094;9/22/2023 12:43
GFGC1033OC;0.0911315;0.000642881;9/22/2023 12:44
GFGC1033OC;0.0911315;0.000639603;9/22/2023 12:46
GFGC1033OC;0.0911297;0.000641864;9/22/2023 12:49
GFGC1033OC;0.0911297;0.000638472;9/22/2023 13:22
GFGC1033OC;0.0911297;0.000633245;9/22/2023 13:23
GFGC1033OC;0.0911331;0.00102911;9/22/2023 13:28
GFGC1033OC;0.0911331;0.00101489;9/22/2023 13:31
GFGC1033OC;0.0911352;0.00101435;9/22/2023 13:32
GFGC1033OC;0.0911529;0.00101027;9/22/2023 13:33
GFGC1033OC;0.0911529;0.00102817;9/22/2023 13:35
GFGC1033OC;0.0911585;0.000629227;9/22/2023 13:38
GFGC1033OC;0.0911585;0.000634317;9/22/2023 13:56
GFGC1033OC;0.0911427;0.000633182;9/22/2023 14:17
GFGC1033OC;0.0911398;0.000630005;9/22/2023 14:37
GFGC1033OC;0.0911501;0.00102776;9/22/2023 14:40
GFGC1033OC;0.0911505;0.00103143;9/22/2023 14:43
GFGC1033OC;0.0913948;0.00102601;9/22/2023 14:44
GFGC1033OC;0.0916665;0.000625451;9/22/2023 14:47
GFGC1033OC;0.0916556;0.000630398;9/22/2023 14:56
GFGC1033OC;0.0916603;0.0010311;9/22/2023 15:05
GFGC1033OC;0.0916957;0.00102865;9/22/2023 15:06
GFGC1033OC;0.0917519;0.000628462;9/22/2023 15:11
GFGC1033OC;0.0917515;0.000634126;9/22/2023 15:39
GFGC1033OC;0.0917505;0.000634056;9/22/2023 15:44
GFGC1033OC;0.0917397;0.000634523;9/22/2023 15:46
GFGC1033OC;0.0917415;0.000636903;9/22/2023 15:49
GFGC1033OC;0.091714;0.000637674;9/22/2023 15:57
GFGC1033OC;0.0791502;0.000636728;9/22/2023 15:58
GFGC1033OC;0.0791473;0.000634078;9/22/2023 16:00
GFGC1033OC;0.0791474;0.000630582;9/22/2023 16:07
GFGC1033OC;0.079142;0.00102555;9/22/2023 16:18
GFGC1033OC;0.0791537;0.0010205;9/22/2023 16:21
GFGC1033OC;0.0792724;0.00101226;9/22/2023 16:26
GFGC1033OC;0.079268;0.000995526;9/22/2023 16:27
GFGC1033OC;0.0650921;0.000992343;9/22/2023 16:28
GFGC1033OC;0.0653282;0.000995335;9/22/2023 16:29
GFGC1033OC;0.065356;0.00102122;9/22/2023 16:32
GFGC1033OC;0.0657734;0.00102691;9/22/2023 16:38
GFGC1033OC;0.0657512;0.000621641;9/22/2023 16:50
GFGC1033OC;0.0660255;0.000992789;9/22/2023 16:53
GFGC1033OC;0.0660365;0.00100965;9/22/2023 16:58
GFGC1033OC;0.0479026;0.00101107;9/22/2023 16:59
GFGC1033OC;0.0658535;0.00101367;9/22/2023 17:00
GFGC1033OC;0.0658658;0.648535;9/22/2023 17:36
GFGC1033OC;0.0658609;0.824512;9/25/2023 10:46
GFGC1033OC;0.0680986;0.794324;9/25/2023 11:08
GFGC1033OC;0.0625525;0.473501;9/25/2023 11:22
GFGC1033OC;0.0625773;0.00100143;9/25/2023 11:26
GFGC1033OC;0.062603;0.000982509;9/25/2023 11:28
GFGC1033OC;0.0645812;0.000968017;9/25/2023 11:33
GFGC1033OC;0.0646187;0.000177669;9/25/2023 11:44
GFGC1033OC;0.0646316;0.000891771;9/25/2023 11:45
GFGC1033OC;0.0647741;0.000176212;9/25/2023 11:48
GFGC1033OC;0.0647743;0.00090507;9/25/2023 11:50
GFGC1033OC;0.0647743;0.000906273;9/25/2023 11:51
GFGC1033OC;0.0649359;0.000905963;9/25/2023 11:53
GFGC1033OC;0.0649395;0.000931275;9/25/2023 11:58
GFGC1033OC;0.076413;0.000933041;9/25/2023 11:59
GFGC1033OC;0.0764877;0.452919;9/25/2023 12:00
GFGC1033OC;0.0765366;0.435695;9/25/2023 12:02
GFGC1033OC;0.0765366;0.505953;9/25/2023 12:06
GFGC1033OC;0.0765358;0.498519;9/25/2023 12:07
GFGC1033OC;0.0886795;0.470458;9/25/2023 12:09
GFGC1033OC;0.0993656;0.000907584;9/25/2023 12:12
GFGC1033OC;0.0993657;0.454171;9/25/2023 12:14
GFGC1033OC;0.0993583;0.451369;9/25/2023 12:16
GFGC1033OC;0.099357;0.454794;9/25/2023 12:18
GFGC1033OC;0.0993516;0.455988;9/25/2023 12:35
GFGC1033OC;0.106129;0.458594;9/25/2023 12:36
GFGC1033OC;0.106131;0.000946304;9/25/2023 12:39
GFGC1033OC;0.106152;0.00095115;9/25/2023 12:40
GFGC1033OC;0.106151;0.000955278;9/25/2023 12:41
GFGC1033OC;0.106153;0.000958491;9/25/2023 12:44
GFGC1033OC;0.10615;0.000958673;9/25/2023 12:45
GFGC1033OC;0.106143;0.000954475;9/25/2023 12:46
GFGC1033OC;0.106143;0.000957928;9/25/2023 12:48
GFGC1033OC;0.105927;0.000954032;9/25/2023 12:50
GFGC1033OC;0.105668;0.000954668;9/25/2023 12:52
GFGC1033OC;0.105672;0.000952548;9/25/2023 12:53
GFGC1033OC;0.105677;0.000952686;9/25/2023 12:56
GFGC1033OC;0.105665;0.000945745;9/25/2023 13:05
GFGC1033OC;0.105629;0.000948986;9/25/2023 13:06
GFGC1033OC;0.105628;0.000944043;9/25/2023 13:07
GFGC1033OC;0.105665;0.000943242;9/25/2023 13:08
GFGC1033OC;0.105665;0.000953924;9/25/2023 13:09
GFGC1033OC;0.105677;0.00095426;9/25/2023 13:10
GFGC1033OC;0.105704;0.000947416;9/25/2023 13:11
GFGC1033OC;0.105703;0.000955654;9/25/2023 13:12
GFGC1033OC;0.105702;0.000953267;9/25/2023 13:13
GFGC1033OC;0.105702;0.000953507;9/25/2023 13:14
GFGC1033OC;0.105926;0.000955209;9/25/2023 13:15
GFGC1033OC;0.106241;0.000927817;9/25/2023 13:18
GFGC1033OC;0.106121;0.000966627;9/25/2023 13:21
GFGC1033OC;0.106119;0.000966447;9/25/2023 13:22
GFGC1033OC;0.106282;0.000965791;9/25/2023 13:23
GFGC1033OC;0.106195;0.000941408;9/25/2023 13:27
GFGC1033OC;0.106166;0.000908745;9/25/2023 13:44
GFGC1033OC;0.10591;0.000914225;9/25/2023 13:48
GFGC1033OC;0.105912;0.000916474;9/25/2023 13:51
GFGC1033OC;0.105756;0.000897148;9/25/2023 13:56
GFGC1033OC;0.105744;0.000925099;9/25/2023 13:57
GFGC1033OC;0.105765;0.000907419;9/25/2023 14:00
GFGC1033OC;0.0954267;0.000181177;9/25/2023 14:01
GFGC1033OC;0.0954006;0.00018203;9/25/2023 14:07
GFGC1033OC;0.0954678;0.000182042;9/25/2023 14:09
GFGC1033OC;0.0940454;0.000183348;9/25/2023 14:12
GFGC1033OC;0.087078;0.000183333;9/25/2023 14:13
GFGC1033OC;0.087065;0.00018332;9/25/2023 14:14
GFGC1033OC;0.0870537;0.000183306;9/25/2023 14:15
GFGC1033OC;0.08556;0.000183915;9/25/2023 14:20
GFGC1033OC;0.0855429;0.000912993;9/25/2023 14:21
GFGC1033OC;0.0855224;0.000914218;9/25/2023 14:24
GFGC1033OC;0.085439;0.000918746;9/25/2023 14:25
GFGC1033OC;0.0854392;0.000922301;9/25/2023 14:31
GFGC1033OC;0.0854409;0.000921513;9/25/2023 14:33
GFGC1033OC;0.0853789;0.000917028;9/25/2023 14:47
GFGC1033OC;0.0853809;0.000180457;9/25/2023 14:53
GFGC1033OC;0.0750417;0.000180504;9/25/2023 14:57
GFGC1033OC;0.0750065;0.000180794;9/25/2023 14:58
GFGC1033OC;0.0749088;0.000181252;9/25/2023 14:59
GFGC1033OC;0.0749229;0.000180857;9/25/2023 15:03
GFGC1033OC;0.074915;0.000180017;9/25/2023 15:15
GFGC1033OC;0.060651;0.000179679;9/25/2023 15:16
GFGC1033OC;0.0406286;0.000925404;9/25/2023 15:24
GFGC1033OC;0.040625;0.000894897;9/25/2023 15:25
GFGC1033OC;0.0406157;0.000883465;9/25/2023 15:26
GFGC1033OC;0.0406173;0.000179648;9/25/2023 15:27
GFGC1033OC;0.0406277;0.00089177;9/25/2023 15:29
GFGC1033OC;0.017156;0.000902233;9/25/2023 15:33
GFGC1033OC;0.0178185;0.000890895;9/25/2023 15:34
GFGC1033OC;0.0192592;0.000921663;9/25/2023 15:35
GFGC1033OC;0.0193193;0.000177863;9/25/2023 15:39
GFGC1033OC;0.0209356;0.000176773;9/25/2023 15:40
GFGC1033OC;0.02133;0.000914719;9/25/2023 15:44
GFGC1033OC;0.0213331;0.000177923;9/25/2023 15:50
GFGC1033OC;0.0217398;0.00088833;9/25/2023 15:57
GFGC1033OC;0.0218782;0.000174127;9/25/2023 16:17
GFGC1033OC;0.0226347;0.000881144;9/25/2023 16:19
GFGC1033OC;0.0238748;0.000902123;9/25/2023 16:24
GFGC1033OC;0.0239775;0.00086447;9/25/2023 16:25
GFGC1033OC;0.0239109;0.000881084;9/25/2023 16:26
GFGC1033OC;0.0238665;0.000878935;9/25/2023 16:28
GFGC1033OC;0.0245499;0.000177308;9/25/2023 16:36
GFGC1033OC;0.0244714;0.000914591;9/25/2023 16:38
GFGC1033OC;0.0244713;0.000924195;9/25/2023 16:41
GFGC1033OC;0.0642803;0.000918573;9/25/2023 16:45
GFGC1033OC;0.0783094;0.855869;9/25/2023 17:36
GFGC1033OC;0.0880573;0.00134524;9/26/2023 10:46
GFGC1033OC;0.0880542;0.730281;9/26/2023 11:03
GFGC1033OC;0.100561;0.754679;9/26/2023 11:04
GFGC1033OC;0.100301;0.00132714;9/26/2023 11:06
GFGC1033OC;0.0999832;0.00133812;9/26/2023 11:07
GFGC1033OC;0.0999842;0.00135464;9/26/2023 11:08
GFGC1033OC;0.0999842;0.0013432;9/26/2023 11:13
GFGC1033OC;0.0997969;0.00133601;9/26/2023 11:14
GFGC1033OC;0.0997004;0.0013453;9/26/2023 11:17
GFGC1033OC;0.0997004;0.00132728;9/26/2023 11:25
GFGC1033OC;0.0997005;0.00132906;9/26/2023 11:28
GFGC1033OC;0.0996948;0.00135202;9/26/2023 11:32
GFGC1033OC;0.0996771;0.00136204;9/26/2023 11:33
GFGC1033OC;0.0996717;0.000961713;9/26/2023 11:34
GFGC1033OC;0.0996324;0.000963615;9/26/2023 11:37
GFGC1033OC;0.0996205;0.000964298;9/26/2023 11:39
GFGC1033OC;0.09962;0.000970724;9/26/2023 11:41
GFGC1033OC;0.0995969;0.000976211;9/26/2023 11:42
GFGC1033OC;0.0995798;0.000974886;9/26/2023 11:43
GFGC1033OC;0.0995801;0.000977203;9/26/2023 11:44
GFGC1033OC;0.0995803;0.000978757;9/26/2023 11:45
GFGC1033OC;0.099579;0.000978018;9/26/2023 11:47
GFGC1033OC;0.0995688;0.000977352;9/26/2023 11:48
GFGC1033OC;0.0995687;0.000978313;9/26/2023 11:50
GFGC1033OC;0.0995688;0.000986224;9/26/2023 11:53
GFGC1033OC;0.0997467;0.00100481;9/26/2023 11:58
GFGC1033OC;0.0997559;0.00102499;9/26/2023 12:01
GFGC1033OC;0.0997527;0.00102681;9/26/2023 12:03
GFGC1033OC;0.0997684;0.00102145;9/26/2023 12:06
GFGC1033OC;0.0997613;0.00101441;9/26/2023 12:08
GFGC1033OC;0.0997613;0.0010147;9/26/2023 12:09
GFGC1033OC;0.0997587;0.00101237;9/26/2023 12:12
GFGC1033OC;0.0997556;0.00101793;9/26/2023 12:13
GFGC1033OC;0.0997553;0.00102034;9/26/2023 12:15
GFGC1033OC;0.0997484;0.00103021;9/26/2023 12:17
GFGC1033OC;0.0996187;0.00103007;9/26/2023 12:18
GFGC1033OC;0.0995338;0.00063048;9/26/2023 12:22
GFGC1033OC;0.0995563;0.000633702;9/26/2023 12:24
GFGC1033OC;0.0996375;0.00101183;9/26/2023 12:37
GFGC1033OC;0.0996514;0.000996083;9/26/2023 12:38
GFGC1033OC;0.0996516;0.00100704;9/26/2023 12:39
GFGC1033OC;0.0996478;0.00100015;9/26/2023 12:47
GFGC1033OC;0.0995466;0.000970355;9/26/2023 12:56
GFGC1033OC;0.0992159;0.000985898;9/26/2023 12:57
GFGC1033OC;0.0991935;0.000977569;9/26/2023 12:58
GFGC1033OC;0.0990426;0.000980413;9/26/2023 13:01
GFGC1033OC;0.0989409;0.000956483;9/26/2023 13:03
GFGC1033OC;0.0989628;0.000939551;9/26/2023 13:06
GFGC1033OC;0.0988799;0.000932352;9/26/2023 13:08
GFGC1033OC;0.099102;0.000928517;9/26/2023 13:09
GFGC1033OC;0.0989553;0.000958076;9/26/2023 13:12
GFGC1033OC;0.0989005;0.000962476;9/26/2023 13:15
GFGC1033OC;0.0989261;0.000942468;9/26/2023 13:19
GFGC1033OC;0.0990203;0.000926882;9/26/2023 13:20
GFGC1033OC;0.0991022;0.00090556;9/26/2023 13:25
GFGC1033OC;0.0989695;0.000924271;9/26/2023 13:26
GFGC1033OC;0.0989633;0.00091642;9/26/2023 13:27
GFGC1033OC;0.0989643;0.000920463;9/26/2023 13:36
GFGC1033OC;0.0784981;0.000921402;9/26/2023 13:37
GFGC1033OC;0.0652582;0.000931248;9/26/2023 13:39
GFGC1033OC;0.0504994;0.000930665;9/26/2023 13:40
GFGC1033OC;0.0504865;0.0009282;9/26/2023 13:55
GFGC1033OC;0.0169241;0.000922355;9/26/2023 13:58
GFGC1033OC;0.0168818;0.000921019;9/26/2023 14:03
GFGC1033OC;0.016856;0.00091967;9/26/2023 14:07
GFGC1033OC;0.0168677;0.00091781;9/26/2023 14:12
GFGC1033OC;0.016879;0.000921157;9/26/2023 14:13
GFGC1033OC;0.0168835;0.000917044;9/26/2023 14:22
GFGC1033OC;0.016915;0.000920684;9/26/2023 14:23
GFGC1033OC;0.0169147;0.000915701;9/26/2023 14:30
GFGC1033OC;0.0169256;0.000915363;9/26/2023 14:41
GFGC1033OC;0.0169253;0.00091109;9/26/2023 14:45
GFGC1033OC;0.0169254;0.000910487;9/26/2023 14:46
GFGC1033OC;0.0169382;0.00090737;9/26/2023 14:49
GFGC1033OC;0.017;0.000912781;9/26/2023 14:54
GFGC1033OC;0.0170005;0.000907365;9/26/2023 14:56
GFGC1033OC;0.017219;0.000908697;9/26/2023 15:03
GFGC1033OC;0.0171653;0.000916516;9/26/2023 15:04
GFGC1033OC;0.0172648;0.000915256;9/26/2023 15:07
GFGC1033OC;0.0172944;0.000919285;9/26/2023 15:08
GFGC1033OC;0.0174452;0.000916286;9/26/2023 15:28
GFGC1033OC;0.0176065;0.000897881;9/26/2023 15:39
GFGC1033OC;0.0176048;0.000903283;9/26/2023 15:43
GFGC1033OC;0.0176032;0.00090203;9/26/2023 15:47
GFGC1033OC;0.017631;0.000898752;9/26/2023 15:48
GFGC1033OC;0.0167212;0.000893253;9/26/2023 15:49
GFGC1033OC;0.0170296;0.000886011;9/26/2023 15:50
GFGC1033OC;0.0170469;0.000897457;9/26/2023 15:52
GFGC1033OC;0.0168297;0.000892816;9/26/2023 15:54
GFGC1033OC;0.0168357;0.000895079;9/26/2023 15:56
GFGC1033OC;0.0168324;0.000895343;9/26/2023 16:03
GFGC1033OC;0.0168385;0.000894383;9/26/2023 16:06
GFGC1033OC;0.0168733;0.000889859;9/26/2023 16:27
GFGC1033OC;0.016889;0.000883098;9/26/2023 16:28
GFGC1033OC;0.0168846;0.000883672;9/26/2023 16:30
GFGC1033OC;0.0168038;0.00088316;9/26/2023 16:31
GFGC1033OC;0.0168039;0.000881272;9/26/2023 16:40
GFGC1033OC;0.0168111;0.000883289;9/26/2023 16:44
GFGC1033OC;0.0164327;0.000887426;9/26/2023 16:45
GFGC1033OC;0.0163204;0.000869734;9/26/2023 16:51
GFGC1033OC;0.0163204;0.000861684;9/26/2023 16:53
GFGC1033OC;0.016394;0.000861986;9/26/2023 16:54
GFGC1033OC;0.0163941;0.000865239;9/26/2023 16:55
GFGC1033OC;0.0665906;0.000863783;9/26/2023 16:57
GFGC1033OC;0.080333;0.885413;9/26/2023 17:36
GFGC1033OC;0.117572;0.00136429;9/27/2023 10:46
GFGC1033OC;0.137223;0.000173686;9/27/2023 11:01
GFGC1033OC;0.137367;0.000887782;9/27/2023 11:05
GFGC1033OC;0.137507;0.0012974;9/27/2023 11:08
GFGC1033OC;0.137314;0.000872545;9/27/2023 11:13
GFGC1033OC;0.137374;0.000872462;9/27/2023 11:14
GFGC1033OC;0.137265;0.000509462;9/27/2023 11:16
GFGC1033OC;0.137288;0.000858457;9/27/2023 11:17
GFGC1033OC;0.137287;0.000510899;9/27/2023 11:20
GFGC1033OC;0.137222;0.000862499;9/27/2023 11:21
GFGC1033OC;0.137205;0.000902717;9/27/2023 11:30
GFGC1033OC;0.137265;0.0008953;9/27/2023 11:32
GFGC1033OC;0.137518;0.000882538;9/27/2023 11:33
GFGC1033OC;0.137479;0.00129184;9/27/2023 11:35
GFGC1033OC;0.137756;0.00130912;9/27/2023 11:36
GFGC1033OC;0.137809;0.0009064;9/27/2023 11:37
GFGC1033OC;0.137809;0.000917535;9/27/2023 11:38
GFGC1033OC;0.137863;0.000918562;9/27/2023 11:39
GFGC1033OC;0.137862;0.00130538;9/27/2023 11:40
GFGC1033OC;0.137861;0.00130205;9/27/2023 11:41
GFGC1033OC;0.137861;0.00129708;9/27/2023 11:43
GFGC1033OC;0.137858;0.00130531;9/27/2023 11:47
GFGC1033OC;0.13786;0.00093557;9/27/2023 11:50
GFGC1033OC;0.13786;0.000942906;9/27/2023 11:51
GFGC1033OC;0.137863;0.00094057;9/27/2023 11:52
GFGC1033OC;0.137864;0.00131655;9/27/2023 11:55
GFGC1033OC;0.137864;0.00132393;9/27/2023 11:58
GFGC1033OC;0.137862;0.00132724;9/27/2023 11:59
GFGC1033OC;0.137862;0.00132738;9/27/2023 12:00
GFGC1033OC;0.137849;0.00094374;9/27/2023 12:01
GFGC1033OC;0.137849;0.00095031;9/27/2023 12:02
GFGC1033OC;0.13787;0.000962282;9/27/2023 12:04
GFGC1033OC;0.137869;0.000971536;9/27/2023 12:06
GFGC1033OC;0.137862;0.000973065;9/27/2023 12:07
GFGC1033OC;0.137882;0.000971781;9/27/2023 12:11
GFGC1033OC;0.138181;0.00098409;9/27/2023 12:13
GFGC1033OC;0.138168;0.000956051;9/27/2023 12:14
GFGC1033OC;0.138221;0.000959096;9/27/2023 12:15
GFGC1033OC;0.138221;0.000945067;9/27/2023 12:17
GFGC1033OC;0.138241;0.000943527;9/27/2023 12:24
GFGC1033OC;0.138182;0.000962516;9/27/2023 12:30
GFGC1033OC;0.138142;0.000960313;9/27/2023 12:32
GFGC1033OC;0.138135;0.000964114;9/27/2023 12:34
GFGC1033OC;0.138135;0.000966198;9/27/2023 12:35
GFGC1033OC;0.138136;0.000969903;9/27/2023 12:36
GFGC1033OC;0.138135;0.000957287;9/27/2023 12:38
GFGC1033OC;0.138135;0.000942666;9/27/2023 12:44
GFGC1033OC;0.138126;0.000966695;9/27/2023 12:55
GFGC1033OC;0.138129;0.000967575;9/27/2023 12:57
GFGC1033OC;0.138128;0.000963595;9/27/2023 12:58
GFGC1033OC;0.138128;0.000950936;9/27/2023 13:03
GFGC1033OC;0.138245;0.00095753;9/27/2023 13:31
GFGC1033OC;0.138243;0.000984188;9/27/2023 13:37
GFGC1033OC;0.138243;0.000985522;9/27/2023 13:38
GFGC1033OC;0.138234;0.000985398;9/27/2023 13:39
GFGC1033OC;0.138254;0.000990524;9/27/2023 13:41
GFGC1033OC;0.138251;0.00099869;9/27/2023 13:43
GFGC1033OC;0.138282;0.00101326;9/27/2023 13:50
GFGC1033OC;0.121996;0.00100735;9/27/2023 13:51
GFGC1033OC;0.113815;0.00100919;9/27/2023 13:52
GFGC1033OC;0.0876845;0.00101927;9/27/2023 13:56
GFGC1033OC;0.0549914;0.736396;9/27/2023 13:57
GFGC1033OC;0.0747437;0.707119;9/27/2023 14:00
GFGC1033OC;0.0744468;0.000625869;9/27/2023 14:03
GFGC1033OC;0.0744468;0.000624127;9/27/2023 14:10
GFGC1033OC;0.0743109;0.000628747;9/27/2023 14:11
GFGC1033OC;0.0742322;0.00100608;9/27/2023 14:19
GFGC1033OC;0.0741227;0.000976527;9/27/2023 14:27
GFGC1033OC;0.0740126;0.000975097;9/27/2023 14:29
GFGC1033OC;0.0740126;0.000968592;9/27/2023 14:31
GFGC1033OC;0.0740126;0.00135574;9/27/2023 14:35
GFGC1033OC;0.073879;0.00097139;9/27/2023 14:36
GFGC1033OC;0.0734239;0.000978503;9/27/2023 14:39
GFGC1033OC;0.0734233;0.000977229;9/27/2023 14:40
GFGC1033OC;0.0728786;0.000969923;9/27/2023 14:42
GFGC1033OC;0.0727665;0.000959467;9/27/2023 14:44
